Timestep,MSD_Monomer,MSD_Aggregate
396,0.0,0.8117921640648911
397,0.0,0.8117921640648911
398,0.0,0.8117921640648911
399,0.0,0.8117921640648911
400,0.0,0.8117921640648911
401,0.0,0.7562366085093354
402,0.0,0.8117921640648911
403,0.0,0.8117921640648911
404,0.0,0.8117921640648911
405,0.0,0.7562366085093354
406,0.0,0.8117921640648911
407,0.0,0.8117921640648911
408,0.0,0.7562366085093354
409,0.0,0.8117921640648911
410,0.0,0.8117921640648911
411,0.0,0.8117921640648911
412,0.0,0.8117921640648911
413,0.0,0.7562366085093354
414,0.0,0.7562366085093354
415,0.0,0.8117921640648911
416,0.0,0.8117921640648911
417,0.0,0.7562366085093354
418,0.0,0.7562366085093354
419,0.0,0.8117921640648911
420,0.0,0.8117921640648911
421,0.0,0.8117921640648911
422,0.0,0.7562366085093354
423,0.0,0.7562366085093354
424,0.0,0.7562366085093354
425,0.0,0.7562366085093354
426,0.0,1.0710514233241504
427,0.0,1.0710514233241504
428,0.0,1.0710514233241504
429,0.0,0.7562366085093354
430,0.0,0.8117921640648911
431,0.0,0.7562366085093354
432,0.0,0.8117921640648911
433,0.0,0.8117921640648911
434,0.0,0.8117921640648911
435,0.0,0.8117921640648911
436,0.0,1.0710514233241504
437,0.0,1.0710514233241504
438,0.0,0.8117921640648911
439,0.0,0.8117921640648911
440,0.0,0.8117921640648911
441,0.0,0.8117921640648911
442,0.0,0.8117921640648911
443,0.0,0.8117921640648911
444,0.0,0.8117921640648911
445,0.0,0.8117921640648911
446,0.0,0.7562366085093354
447,0.0,0.7562366085093354
448,0.0,0.7562366085093354
449,0.0,0.7562366085093354
450,0.0,0.8117921640648911
451,0.0,1.0710514233241504
452,0.0,1.0710514233241504
453,0.0,1.0710514233241504
454,0.0,1.0710514233241504
455,0.0,0.8117921640648911
456,0.0,0.7562366085093354
457,0.0,0.8117921640648911
458,0.0,0.7562366085093354
459,0.0,0.7562366085093354
460,0.0,0.7562366085093354
461,0.0,0.7562366085093354
462,0.0,0.8117921640648911
463,0.0,0.8117921640648911
464,0.0,0.8117921640648911
465,0.0,0.7562366085093354
466,0.0,0.8117921640648911
467,0.0,0.7562366085093354
468,0.0,0.7562366085093354
469,0.0,0.7562366085093354
470,0.0,0.7562366085093354
471,0.0,0.8117921640648911
472,0.0,0.7562366085093354
473,0.0,0.7562366085093354
474,0.0,0.8117921640648911
475,0.0,1.0710514233241504
476,0.0,1.0710514233241504
477,0.0,1.0710514233241504
478,0.0,1.0710514233241504
479,0.0,1.0710514233241504
480,0.0,0.8117921640648911
481,0.0,0.8117921640648911
482,0.0,1.0710514233241504
483,0.0,1.0710514233241504
484,0.0,1.0710514233241504
485,0.0,1.0710514233241504
486,0.0,1.0710514233241504
487,0.0,1.0710514233241504
488,0.0,1.0710514233241504
489,0.0,1.0710514233241504
490,0.0,0.8117921640648911
491,0.0,0.8117921640648911
492,0.0,0.7562366085093354
493,0.0,0.8117921640648911
494,0.0,0.8117921640648911
495,0.0,0.8117921640648911
496,0.0,0.8117921640648911
497,0.0,0.8117921640648911
498,0.0,0.8117921640648911
499,0.0,0.8117921640648911
500,0.0,0.8117921640648911
501,0.0,0.8117921640648911
502,0.0,0.8117921640648911
503,0.0,1.0710514233241504
504,0.0,1.0710514233241504
505,0.0,1.0710514233241504
506,0.0,1.0710514233241504
507,0.0,0.8117921640648911
508,0.0,0.7562366085093354
509,0.0,0.7562366085093354
510,0.0,0.7562366085093354
511,0.0,0.7562366085093354
512,0.0,1.0710514233241504
513,0.0,1.0710514233241504
514,0.0,1.0710514233241504
515,0.0,0.8117921640648911
516,0.0,0.8117921640648911
517,0.0,1.0710514233241504
518,0.0,1.0710514233241504
519,0.0,1.0710514233241504
520,0.0,0.8117921640648911
521,0.0,1.0710514233241504
522,0.0,0.8117921640648911
523,0.0,0.8117921640648911
524,0.0,0.7562366085093354
525,0.0,0.7562366085093354
526,0.0,0.8117921640648911
527,0.0,1.0710514233241504
528,0.0,1.0710514233241504
529,0.0,1.0710514233241504
530,0.0,1.0710514233241504
531,0.0,1.0710514233241504
532,0.0,1.0710514233241504
533,0.0,1.0710514233241504
534,0.0,1.0710514233241504
535,0.0,1.0710514233241504
536,0.0,1.0710514233241504
537,0.0,1.0710514233241504
538,0.0,1.0710514233241504
539,0.0,1.0710514233241504
540,0.0,1.0710514233241504
541,0.0,1.0710514233241504
542,0.0,1.0710514233241504
543,0.0,1.0710514233241504
544,0.0,1.0710514233241504
545,0.0,1.0710514233241504
546,0.0,1.0710514233241504
547,0.0,1.0710514233241504
548,0.0,1.0710514233241504
549,0.0,0.8117921640648911
550,0.0,0.8117921640648911
551,0.0,0.7562366085093354
552,0.0,0.7562366085093354
553,0.0,0.8117921640648911
554,0.0,0.7562366085093354
555,0.0,0.7562366085093354
556,0.0,0.8117921640648911
557,0.0,0.8117921640648911
558,0.0,0.8117921640648911
559,0.0,0.7562366085093354
560,0.0,0.8117921640648911
561,0.0,0.7562366085093354
562,0.0,0.8117921640648911
563,0.0,0.7562366085093354
564,0.0,0.7562366085093354
565,0.0,0.7562366085093354
566,0.0,0.7562366085093354
567,0.0,0.7562366085093354
568,0.0,0.8117921640648911
569,0.0,0.8117921640648911
570,0.0,1.0710514233241504
571,0.0,1.0710514233241504
572,0.0,1.0710514233241504
573,0.0,1.0710514233241504
574,0.0,1.0710514233241504
575,0.0,1.0710514233241504
576,0.0,1.0710514233241504
577,0.0,1.0710514233241504
578,0.0,0.8117921640648911
579,0.0,1.0710514233241504
580,0.0,1.0710514233241504
581,0.0,1.0710514233241504
582,0.0,0.7562366085093354
583,0.0,0.8117921640648911
584,0.0,0.8117921640648911
585,0.0,0.8117921640648911
586,0.0,0.7562366085093354
587,0.0,0.7562366085093354
588,0.0,0.8117921640648911
589,0.0,1.0710514233241504
590,0.0,1.0710514233241504
591,0.0,1.0710514233241504
592,0.0,1.0710514233241504
593,0.0,1.0710514233241504
594,0.0,1.0710514233241504
595,0.0,1.0710514233241504
596,0.0,1.0710514233241504
597,0.0,1.0710514233241504
598,0.0,0.8117921640648911
599,0.0,1.0710514233241504
600,0.0,1.0710514233241504
601,0.0,0.7562366085093354
602,0.0,0.8117921640648911
603,0.0,0.8117921640648911
604,0.0,0.8117921640648911
605,0.0,0.7562366085093354
606,0.0,0.7562366085093354
607,0.0,0.7562366085093354
608,0.0,0.7562366085093354
609,0.0,0.8117921640648911
610,0.0,0.7562366085093354
611,0.0,1.0710514233241504
612,0.0,1.0710514233241504
613,0.0,0.8117921640648911
614,0.0,0.8117921640648911
615,0.0,1.0710514233241504
616,0.0,0.8117921640648911
617,0.0,0.8117921640648911
618,0.0,0.7562366085093354
619,0.0,0.8117921640648911
620,0.0,1.0710514233241504
621,0.0,1.0710514233241504
622,0.0,1.0710514233241504
623,0.0,1.0710514233241504
624,0.0,1.0710514233241504
625,0.0,1.0710514233241504
626,0.0,1.0710514233241504
627,0.0,1.0710514233241504
628,0.0,1.0710514233241504
629,0.0,1.0710514233241504
630,0.0,0.8117921640648911
631,0.0,0.8117921640648911
632,0.0,0.7562366085093354
633,0.0,0.7562366085093354
634,0.0,0.7562366085093354
635,0.0,0.7562366085093354
636,0.0,0.8117921640648911
637,0.0,0.7562366085093354
638,0.0,0.7562366085093354
639,0.0,0.8117921640648911
640,0.0,0.8117921640648911
641,0.0,1.0710514233241504
642,0.0,1.0710514233241504
643,0.0,1.0710514233241504
644,0.0,0.8117921640648911
645,0.0,1.0710514233241504
646,0.0,0.8117921640648911
647,0.0,0.8117921640648911
648,0.0,0.8117921640648911
649,0.0,1.0710514233241504
650,0.0,1.0710514233241504
651,0.0,1.0710514233241504
652,0.0,0.8117921640648911
653,0.0,0.8117921640648911
654,0.0,0.8117921640648911
655,0.0,0.8117921640648911
656,0.0,0.8117921640648911
657,0.0,0.8117921640648911
658,0.0,0.8117921640648911
659,0.0,0.8117921640648911
660,0.0,0.8117921640648911
661,0.0,0.8117921640648911
662,0.0,0.8117921640648911
663,0.0,0.7562366085093354
664,0.0,0.8117921640648911
665,0.0,1.0710514233241504
666,0.0,1.0710514233241504
667,0.0,1.0710514233241504
668,0.0,0.8117921640648911
669,0.0,0.7562366085093354
670,0.0,0.7562366085093354
671,0.0,1.0710514233241504
672,0.0,1.0710514233241504
673,0.0,0.8117921640648911
674,0.0,0.8117921640648911
675,0.0,0.8117921640648911
676,0.0,0.8117921640648911
677,0.0,0.8117921640648911
678,0.0,0.7562366085093354
679,0.0,0.7562366085093354
680,0.0,0.8117921640648911
681,0.0,0.7562366085093354
682,0.0,0.8117921640648911
683,0.0,0.8117921640648911
684,0.0,0.8117921640648911
685,0.0,0.8117921640648911
686,0.0,1.0710514233241504
687,0.0,0.8117921640648911
688,0.0,1.0710514233241504
689,0.0,1.0710514233241504
690,0.0,1.0710514233241504
691,0.0,1.0710514233241504
692,0.0,1.0710514233241504
693,0.0,1.0710514233241504
694,0.0,0.8117921640648911
695,0.0,0.8117921640648911
696,0.0,0.8117921640648911
697,0.0,0.7562366085093354
698,0.0,0.7562366085093354
699,0.0,0.7562366085093354
700,0.0,0.7562366085093354
701,0.0,1.0710514233241504
702,0.0,1.0710514233241504
703,0.0,1.0710514233241504
704,0.0,0.7562366085093354
705,0.0,0.7562366085093354
706,0.0,0.8117921640648911
707,0.0,0.7562366085093354
708,0.0,0.7562366085093354
709,0.0,0.7562366085093354
710,0.0,0.7562366085093354
711,0.0,0.8117921640648911
712,0.0,0.7562366085093354
713,0.0,0.7562366085093354
714,0.0,0.7562366085093354
715,0.0,1.0710514233241504
716,0.0,1.0710514233241504
717,0.0,0.8117921640648911
718,0.0,0.8117921640648911
719,0.0,0.8117921640648911
720,0.0,0.7562366085093354
721,0.0,0.8117921640648911
722,0.0,1.0710514233241504
723,0.0,1.0710514233241504
724,0.0,1.0710514233241504
725,0.0,0.8117921640648911
726,0.0,0.7562366085093354
727,0.0,0.7562366085093354
728,0.0,0.7562366085093354
729,0.0,0.8117921640648911
730,0.0,0.8117921640648911
731,0.0,1.0710514233241504
732,0.0,0.7562366085093354
733,0.0,0.7562366085093354
734,0.0,0.7562366085093354
735,0.0,0.7562366085093354
736,0.0,0.7562366085093354
737,0.0,0.7562366085093354
738,0.0,1.0710514233241504
739,0.0,0.8117921640648911
740,0.0,0.8117921640648911
741,0.0,0.8117921640648911
742,0.0,0.8117921640648911
743,0.0,1.0710514233241504
744,0.0,0.7562366085093354
745,0.0,0.8117921640648911
746,0.0,0.8117921640648911
747,0.0,1.0710514233241504
748,0.0,0.7562366085093354
749,0.0,0.7562366085093354
750,0.0,0.8117921640648911
751,0.0,0.8117921640648911
752,0.0,0.8117921640648911
753,0.0,0.8117921640648911
754,0.0,0.8117921640648911
755,0.0,0.8117921640648911
756,0.0,0.8117921640648911
757,0.0,0.8117921640648911
758,0.0,0.8117921640648911
759,0.0,0.7562366085093354
760,0.0,0.7562366085093354
761,0.0,0.7562366085093354
762,0.0,0.8117921640648911
763,0.0,0.8117921640648911
764,0.0,1.0710514233241504
765,0.0,1.0710514233241504
766,0.0,1.0710514233241504
767,0.0,0.8117921640648911
768,0.0,1.0710514233241504
769,0.0,0.8117921640648911
770,0.0,0.8117921640648911
771,0.0,0.8117921640648911
772,0.0,0.8117921640648911
773,0.0,0.7562366085093354
774,0.0,0.7562366085093354
775,0.0,0.8117921640648911
776,0.0,0.7562366085093354
777,0.0,0.8117921640648911
778,0.0,0.8117921640648911
779,0.0,0.8117921640648911
780,0.0,0.8117921640648911
781,0.0,0.8117921640648911
782,0.0,0.8117921640648911
783,0.0,1.0710514233241504
784,0.0,1.0710514233241504
785,0.0,1.0710514233241504
786,0.0,1.0710514233241504
787,0.0,0.8117921640648911
788,0.0,1.0710514233241504
789,0.0,0.8117921640648911
790,0.0,0.7562366085093354
791,0.0,0.8117921640648911
792,0.0,0.8117921640648911
793,0.0,0.8117921640648911
794,0.0,0.8117921640648911
795,0.0,0.8117921640648911
796,0.0,0.8117921640648911
797,0.0,0.8117921640648911
798,0.0,0.8117921640648911
799,0.0,0.7562366085093354
800,0.0,0.7562366085093354
801,0.0,0.7562366085093354
802,0.0,0.7562366085093354
803,0.0,0.8117921640648911
804,0.0,1.0710514233241504
805,0.0,1.0710514233241504
806,0.0,0.8117921640648911
807,0.0,0.8117921640648911
808,0.0,0.8117921640648911
809,0.0,0.8117921640648911
810,0.0,0.8117921640648911
811,0.0,1.0710514233241504
812,0.0,0.8117921640648911
813,0.0,0.8117921640648911
814,0.0,0.7562366085093354
815,0.0,1.0710514233241504
816,0.0,1.0710514233241504
817,0.0,1.0710514233241504
818,0.0,0.8117921640648911
819,0.0,1.0710514233241504
820,0.0,1.0710514233241504
821,0.0,1.0710514233241504
822,0.0,0.8117921640648911
823,0.0,0.8117921640648911
824,0.0,0.8117921640648911
825,0.0,0.8117921640648911
826,0.0,0.8117921640648911
827,0.0,0.7562366085093354
828,0.0,0.7562366085093354
829,0.0,0.7562366085093354
830,0.0,0.8117921640648911
831,0.0,0.8117921640648911
832,0.0,1.0710514233241504
833,0.0,1.0710514233241504
834,0.0,1.0710514233241504
835,0.0,1.0710514233241504
836,0.0,0.8117921640648911
837,0.0,0.7562366085093354
838,0.0,0.7562366085093354
839,0.0,1.0710514233241504
840,0.0,1.0710514233241504
841,0.0,0.7562366085093354
842,0.0,0.7562366085093354
843,0.0,0.7562366085093354
844,0.0,0.7562366085093354
845,0.0,0.7562366085093354
846,0.0,0.7562366085093354
847,0.0,0.7562366085093354
848,0.0,0.7562366085093354
849,0.0,0.7562366085093354
850,0.0,0.7562366085093354
851,0.0,0.8117921640648911
852,0.0,0.7562366085093354
853,0.0,0.8117921640648911
854,0.0,0.8117921640648911
855,0.0,0.8117921640648911
856,0.0,0.8117921640648911
857,0.0,0.7562366085093354
858,0.0,0.7562366085093354
859,0.0,0.7562366085093354
860,0.0,0.7562366085093354
861,0.0,0.7562366085093354
862,0.0,1.0710514233241504
863,0.0,1.0710514233241504
864,0.0,1.0710514233241504
865,0.0,1.0710514233241504
866,0.0,1.0710514233241504
867,0.0,1.0710514233241504
868,0.0,1.0710514233241504
869,0.0,1.0710514233241504
870,0.0,1.0710514233241504
871,0.0,1.0710514233241504
872,0.0,1.0710514233241504
873,0.0,0.7562366085093354
874,0.0,0.7562366085093354
875,0.0,0.7562366085093354
876,0.0,0.7562366085093354
877,0.0,0.8117921640648911
878,0.0,0.7562366085093354
879,0.0,0.8117921640648911
880,0.0,0.8117921640648911
881,0.0,1.0710514233241504
882,0.0,1.0710514233241504
883,0.0,1.0710514233241504
884,0.0,1.0710514233241504
885,0.0,0.8117921640648911
886,0.0,0.8117921640648911
887,0.0,1.0710514233241504
888,0.0,1.0710514233241504
889,0.0,0.8117921640648911
890,0.0,0.8117921640648911
891,0.0,1.0710514233241504
892,0.0,1.0710514233241504
893,0.0,0.8117921640648911
894,0.0,0.8117921640648911
895,0.0,0.8117921640648911
896,0.0,0.7562366085093354
897,0.0,0.7562366085093354
898,0.0,0.7562366085093354
899,0.0,0.7562366085093354
900,0.0,0.7562366085093354
901,0.0,0.7562366085093354
902,0.0,0.7562366085093354
903,0.0,0.8117921640648911
904,0.0,0.8117921640648911
905,0.0,0.8117921640648911
906,0.0,1.0710514233241504
907,0.0,1.0710514233241504
908,0.0,0.8117921640648911
909,0.0,1.0710514233241504
910,0.0,1.0710514233241504
911,0.0,1.0710514233241504
912,0.0,1.0710514233241504
913,0.0,1.0710514233241504
914,0.0,1.0710514233241504
915,0.0,1.0710514233241504
916,0.0,1.0710514233241504
